year_month,Technical_elements,items,Country,ma_6,conversion_flag
2016-10-01,transformer,3,China,4.5,False
2016-11-01,transformer,1,China,4.666666666666667,False
2016-12-01,transformer,3,China,3.6666666666666665,False
2017-01-01,transformer,2,China,3.0,False
2017-02-01,transformer,0,China,2.3333333333333335,False
2017-03-01,transformer,15,China,4.0,True
2017-04-01,transformer,20,China,6.833333333333333,True
2017-05-01,transformer,24,China,10.666666666666666,True
2017-06-01,transformer,11,China,12.0,True
2017-07-01,transformer,36,China,17.666666666666668,True
2017-08-01,transformer,14,China,20.0,False
2017-09-01,transformer,19,China,20.666666666666668,False
2017-10-01,transformer,13,China,19.5,False
2017-11-01,transformer,20,China,18.833333333333332,False
2017-12-01,transformer,61,China,27.166666666666668,True
2018-01-01,transformer,42,China,28.166666666666668,True
2018-02-01,transformer,30,China,30.833333333333332,True
2018-03-01,transformer,66,China,38.666666666666664,True
2018-04-01,transformer,41,China,43.333333333333336,True
2018-05-01,transformer,93,China,55.5,True
2018-06-01,transformer,80,China,58.666666666666664,True
2018-07-01,transformer,80,China,65.0,False
2018-08-01,transformer,79,China,73.16666666666667,True
2018-09-01,transformer,76,China,74.83333333333333,True
2018-10-01,transformer,121,China,88.16666666666667,True
2018-11-01,transformer,153,China,98.16666666666667,True
2018-12-01,transformer,182,China,115.16666666666667,True
2019-01-01,transformer,191,China,133.66666666666666,False
2019-02-01,transformer,105,China,138.0,True
2019-03-01,transformer,142,China,149.0,True
2019-04-01,transformer,289,China,177.0,True
2019-05-01,transformer,313,China,203.66666666666666,True
2019-06-01,transformer,276,China,219.33333333333334,True
2019-07-01,transformer,292,China,236.16666666666666,True
2019-08-01,transformer,284,China,266.0,False
2019-09-01,transformer,301,China,292.5,False
2019-10-01,transformer,300,China,294.3333333333333,False
2019-11-01,transformer,355,China,301.3333333333333,False
2019-12-01,transformer,584,China,352.6666666666667,False
2020-01-01,transformer,304,China,354.6666666666667,False
2020-02-01,transformer,207,China,341.8333333333333,False
2020-03-01,transformer,357,China,351.1666666666667,False
2020-04-01,transformer,406,China,368.8333333333333,False
2020-05-01,transformer,448,China,384.3333333333333,False
2020-06-01,transformer,538,China,376.6666666666667,False
2020-07-01,transformer,453,China,401.5,False
2020-08-01,transformer,492,China,449.0,False
2020-09-01,transformer,537,China,479.0,False
2020-10-01,transformer,494,China,493.6666666666667,False
2020-11-01,transformer,653,China,527.8333333333334,False
2020-12-01,transformer,1051,China,613.3333333333334,False
2021-01-01,transformer,512,China,623.1666666666666,False
2021-02-01,transformer,417,China,610.6666666666666,False
2021-03-01,transformer,738,China,644.1666666666666,False
2021-04-01,transformer,762,China,688.8333333333334,False
2021-05-01,transformer,742,China,703.6666666666666,False
2021-06-01,transformer,879,China,675.0,False
2021-07-01,transformer,822,China,726.6666666666666,False
2021-08-01,transformer,726,China,778.1666666666666,False
2021-09-01,transformer,887,China,803.0,False
2021-10-01,transformer,555,China,768.5,False
2021-11-01,transformer,961,China,805.0,False
2021-12-01,transformer,1183,China,855.6666666666666,False
2022-01-01,transformer,819,China,855.1666666666666,False
2022-02-01,transformer,476,China,813.5,False
2022-03-01,transformer,931,China,820.8333333333334,False
2022-04-01,transformer,945,China,885.8333333333334,False
2022-05-01,transformer,1217,China,928.5,False
2022-06-01,transformer,1072,China,910.0,False
2022-07-01,transformer,1003,China,940.6666666666666,False
2022-08-01,transformer,871,China,1006.5,False
2022-09-01,transformer,960,China,1011.3333333333334,False
2022-10-01,transformer,738,China,976.8333333333334,False
2022-11-01,transformer,1122,China,961.0,False
2022-12-01,transformer,1219,China,985.5,False
2023-01-01,transformer,535,China,907.5,False
2023-02-01,transformer,892,China,911.0,False
2023-03-01,transformer,1238,China,957.3333333333334,False
2023-04-01,transformer,1130,China,1022.6666666666666,False
2023-05-01,transformer,1347,China,1060.1666666666667,False
2023-06-01,transformer,1259,China,1066.8333333333333,False
2023-07-01,transformer,1195,China,1176.8333333333333,False
2023-08-01,transformer,1214,China,1230.5,False
2023-09-01,transformer,1097,China,1207.0,False
2023-10-01,transformer,1191,China,1217.1666666666667,False
2023-11-01,transformer,1569,China,1254.1666666666667,False
2023-12-01,transformer,1629,China,1315.8333333333333,False
2024-01-01,transformer,1335,China,1339.1666666666667,False
2024-02-01,transformer,732,China,1258.8333333333333,False
2024-03-01,transformer,1393,China,1308.1666666666667,False
2024-04-01,transformer,1473,China,1355.1666666666667,False
2024-05-01,transformer,1598,China,1360.0,False
2024-06-01,transformer,1719,China,1375.0,False
2024-07-01,transformer,1642,China,1426.1666666666667,False
2024-08-01,transformer,1437,China,1543.6666666666667,False
2024-09-01,transformer,1198,China,1511.1666666666667,False
2024-10-01,transformer,720,China,1385.6666666666667,False
2024-11-01,transformer,305,China,1170.1666666666667,False
2024-12-01,transformer,240,China,923.6666666666666,False
2025-01-01,transformer,2,China,650.3333333333334,False
2025-02-01,transformer,0,China,410.8333333333333,False
2025-03-01,transformer,0,China,211.16666666666666,False
2025-04-01,transformer,0,China,91.16666666666667,False
2025-05-01,transformer,0,China,40.333333333333336,False
2025-06-01,transformer,0,China,0.3333333333333333,False
2015-01-01,transformer,0,Europe,0.0,False
2015-02-01,transformer,0,Europe,0.0,False
2015-03-01,transformer,0,Europe,0.0,False
2015-04-01,transformer,0,Europe,0.0,False
2015-05-01,transformer,0,Europe,0.0,False
2015-06-01,transformer,0,Europe,0.0,False
2015-07-01,transformer,0,Europe,0.0,False
2015-08-01,transformer,0,Europe,0.0,False
2015-09-01,transformer,0,Europe,0.0,False
2015-10-01,transformer,0,Europe,0.0,False
2015-11-01,transformer,0,Europe,0.0,False
2015-12-01,transformer,0,Europe,0.0,False
2016-01-01,transformer,0,Europe,0.0,False
2016-02-01,transformer,0,Europe,0.0,False
2016-03-01,transformer,0,Europe,0.0,False
2016-04-01,transformer,0,Europe,0.0,False
2016-05-01,transformer,0,Europe,0.0,False
2016-06-01,transformer,0,Europe,0.0,False
2016-07-01,transformer,0,Europe,0.0,False
2016-08-01,transformer,0,Europe,0.0,False
2016-09-01,transformer,0,Europe,0.0,False
2016-10-01,transformer,0,Europe,0.0,False
2016-11-01,transformer,0,Europe,0.0,False
2016-12-01,transformer,0,Europe,0.0,False
2017-01-01,transformer,0,Europe,0.0,False
2017-02-01,transformer,0,Europe,0.0,False
2017-03-01,transformer,0,Europe,0.0,False
2017-04-01,transformer,1,Europe,0.16666666666666666,False
2017-05-01,transformer,0,Europe,0.16666666666666666,False
2017-06-01,transformer,0,Europe,0.16666666666666666,False
2017-07-01,transformer,0,Europe,0.16666666666666666,False
2017-08-01,transformer,0,Europe,0.16666666666666666,False
2017-09-01,transformer,0,Europe,0.16666666666666666,False
2017-10-01,transformer,0,Europe,0.0,False
2017-11-01,transformer,0,Europe,0.0,False
2017-12-01,transformer,0,Europe,0.0,False
2018-01-01,transformer,0,Europe,0.0,False
2018-02-01,transformer,0,Europe,0.0,False
2018-03-01,transformer,0,Europe,0.0,False
2018-04-01,transformer,0,Europe,0.0,False
2018-05-01,transformer,7,Europe,1.1666666666666667,False
2018-06-01,transformer,0,Europe,1.1666666666666667,False
2018-07-01,transformer,0,Europe,1.1666666666666667,False
2018-08-01,transformer,0,Europe,1.1666666666666667,False
2018-09-01,transformer,0,Europe,1.1666666666666667,False
2018-10-01,transformer,4,Europe,1.8333333333333333,False
2018-11-01,transformer,2,Europe,1.0,False
2018-12-01,transformer,1,Europe,1.1666666666666667,False
2019-01-01,transformer,1,Europe,1.3333333333333333,False
2019-02-01,transformer,0,Europe,1.3333333333333333,False
2019-03-01,transformer,1,Europe,1.5,False
2019-04-01,transformer,2,Europe,1.1666666666666667,False
2019-05-01,transformer,1,Europe,1.0,False
2019-06-01,transformer,0,Europe,0.8333333333333334,False
2019-07-01,transformer,2,Europe,1.0,False
2019-08-01,transformer,0,Europe,1.0,False
2019-09-01,transformer,0,Europe,0.8333333333333334,False
2019-10-01,transformer,0,Europe,0.5,False
2019-11-01,transformer,2,Europe,0.6666666666666666,False
2019-12-01,transformer,1,Europe,0.8333333333333334,False
2020-01-01,transformer,0,Europe,0.5,False
2020-02-01,transformer,1,Europe,0.6666666666666666,False
2020-03-01,transformer,2,Europe,1.0,False
2020-04-01,transformer,0,Europe,1.0,False
2020-05-01,transformer,1,Europe,0.8333333333333334,False
2020-06-01,transformer,4,Europe,1.3333333333333333,False
2020-07-01,transformer,0,Europe,1.3333333333333333,False
2020-08-01,transformer,0,Europe,1.1666666666666667,False
2020-09-01,transformer,4,Europe,1.5,False
2020-10-01,transformer,0,Europe,1.5,False
2020-11-01,transformer,0,Europe,1.3333333333333333,False
2020-12-01,transformer,3,Europe,1.1666666666666667,False
2021-01-01,transformer,1,Europe,1.3333333333333333,False
2021-02-01,transformer,1,Europe,1.5,False
2021-03-01,transformer,2,Europe,1.1666666666666667,False
2021-04-01,transformer,2,Europe,1.5,False
2021-05-01,transformer,1,Europe,1.6666666666666667,False
2021-06-01,transformer,0,Europe,1.1666666666666667,False
2021-07-01,transformer,1,Europe,1.1666666666666667,False
2021-08-01,transformer,0,Europe,1.0,False
2021-09-01,transformer,0,Europe,0.6666666666666666,False
2021-10-01,transformer,3,Europe,0.8333333333333334,True
2021-11-01,transformer,4,Europe,1.3333333333333333,True
2021-12-01,transformer,1,Europe,1.5,True
2022-01-01,transformer,6,Europe,2.3333333333333335,True
2022-02-01,transformer,7,Europe,3.5,False
2022-03-01,transformer,4,Europe,4.166666666666667,False
2022-04-01,transformer,0,Europe,3.6666666666666665,False
2022-05-01,transformer,10,Europe,4.666666666666667,False
2022-06-01,transformer,1,Europe,4.666666666666667,False
2022-07-01,transformer,1,Europe,3.8333333333333335,False
2022-08-01,transformer,3,Europe,3.1666666666666665,False
2022-09-01,transformer,11,Europe,4.333333333333333,False
2022-10-01,transformer,7,Europe,5.5,False
2022-11-01,transformer,8,Europe,5.166666666666667,False
2022-12-01,transformer,1,Europe,5.166666666666667,False
2023-01-01,transformer,1,Europe,5.166666666666667,False
2023-02-01,transformer,5,Europe,5.5,False
2023-03-01,transformer,3,Europe,4.166666666666667,False
2023-04-01,transformer,1,Europe,3.1666666666666665,False
2023-05-01,transformer,2,Europe,2.1666666666666665,False
2023-06-01,transformer,0,Europe,2.0,False
2023-07-01,transformer,2,Europe,2.1666666666666665,False
2023-08-01,transformer,0,Europe,1.3333333333333333,False
2023-09-01,transformer,0,Europe,0.8333333333333334,False
2023-10-01,transformer,1,Europe,0.8333333333333334,False
2023-11-01,transformer,1,Europe,0.6666666666666666,False
2023-12-01,transformer,0,Europe,0.6666666666666666,False
2024-01-01,transformer,0,Europe,0.3333333333333333,False
2024-02-01,transformer,1,Europe,0.5,False
2024-03-01,transformer,0,Europe,0.5,False
2024-04-01,transformer,0,Europe,0.3333333333333333,False
2024-05-01,transformer,0,Europe,0.16666666666666666,False
2024-06-01,transformer,0,Europe,0.16666666666666666,False
2024-07-01,transformer,0,Europe,0.16666666666666666,False
2024-08-01,transformer,0,Europe,0.0,False
2024-09-01,transformer,0,Europe,0.0,False
2024-10-01,transformer,0,Europe,0.0,False
2024-11-01,transformer,0,Europe,0.0,False
2024-12-01,transformer,0,Europe,0.0,False
2025-01-01,transformer,0,Europe,0.0,False
2025-02-01,transformer,0,Europe,0.0,False
2025-03-01,transformer,0,Europe,0.0,False
2025-04-01,transformer,0,Europe,0.0,False
2025-05-01,transformer,0,Europe,0.0,False
2025-06-01,transformer,0,Europe,0.0,False
2015-01-01,transformer,0,Japan,0.0,False
2015-02-01,transformer,0,Japan,0.0,False
2015-03-01,transformer,0,Japan,0.0,False
2015-04-01,transformer,0,Japan,0.0,False
2015-05-01,transformer,0,Japan,0.0,False
2015-06-01,transformer,0,Japan,0.0,False
2015-07-01,transformer,0,Japan,0.0,False
2015-08-01,transformer,0,Japan,0.0,False
2015-09-01,transformer,0,Japan,0.0,False
2015-10-01,transformer,0,Japan,0.0,False
2015-11-01,transformer,0,Japan,0.0,False
2015-12-01,transformer,0,Japan,0.0,False
2016-01-01,transformer,0,Japan,0.0,False
2016-02-01,transformer,0,Japan,0.0,False
2016-03-01,transformer,0,Japan,0.0,False
2016-04-01,transformer,0,Japan,0.0,False
2016-05-01,transformer,0,Japan,0.0,False
2016-06-01,transformer,0,Japan,0.0,False
2016-07-01,transformer,0,Japan,0.0,False
2016-08-01,transformer,0,Japan,0.0,False
2016-09-01,transformer,0,Japan,0.0,False
2016-10-01,transformer,0,Japan,0.0,False
2016-11-01,transformer,0,Japan,0.0,False
2016-12-01,transformer,0,Japan,0.0,False
2017-01-01,transformer,0,Japan,0.0,False
2017-02-01,transformer,0,Japan,0.0,False
2017-03-01,transformer,0,Japan,0.0,False
2017-04-01,transformer,0,Japan,0.0,False
2017-05-01,transformer,0,Japan,0.0,False
2017-06-01,transformer,0,Japan,0.0,False
2017-07-01,transformer,0,Japan,0.0,False
2017-08-01,transformer,0,Japan,0.0,False
2017-09-01,transformer,0,Japan,0.0,False
2017-10-01,transformer,0,Japan,0.0,False
2017-11-01,transformer,2,Japan,0.3333333333333333,False
2017-12-01,transformer,0,Japan,0.3333333333333333,False
2018-01-01,transformer,0,Japan,0.3333333333333333,False
2018-02-01,transformer,0,Japan,0.3333333333333333,False
2018-03-01,transformer,0,Japan,0.3333333333333333,False
2018-04-01,transformer,0,Japan,0.3333333333333333,False
2018-05-01,transformer,0,Japan,0.0,False
2018-06-01,transformer,0,Japan,0.0,False
2018-07-01,transformer,0,Japan,0.0,False
2018-08-01,transformer,0,Japan,0.0,False
2018-09-01,transformer,0,Japan,0.0,False
2018-10-01,transformer,0,Japan,0.0,False
2018-11-01,transformer,0,Japan,0.0,False
